DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTK20LESSC1,PARTK20LESSC2,PARTK20LESSC3,PARTK20LESSC4,PARTK20LESSTOT,PARTK2029C1,PARTK2029C2,PARTK2029C3,PARTK2029C4,PARTK2029TOT,PARTK3040C1,PARTK3040C2,PARTK3040C3,PARTK3040C4,PARTK3040TOT,PARTK4150C1,PARTK4150C2,PARTK4150C3,PARTK4150C4,PARTK4150TOT,PARTK5160C1,PARTK5160C2,PARTK5160C3,PARTK5160C4,PARTK5160TOT,PARTK6172C1,PARTK6172C2,PARTK6172C3,PARTK6172C4,PARTK6172TOT,PARTK7380C1,PARTK7380C2,PARTK7380C3,PARTK7380C4,PARTK7380TOT,PARTK80MOREC1,PARTK80MOREC2,PARTK80MOREC3,PARTK80MOREC4,PARTK80MORETOT,PARTKUNKNOWNC1,PARTKUNKNOWNC2,PARTKUNKNOWNC3,PARTKUNKNOWNC4,PARTKUNKNOWNTOT,PARTKNONSTEELC1,PARTKNONSTEELC2,PARTKNONSTEELC3,PARTKNONSTEELC4,PARTKNONSTEELTOT,PARTKONC1TOT,PARTKONC2TOT,PARTKONC3TOT,PARTKONC4TOT,PARTKONTOTAL,PARTKOFFLESS50,PARTKOFF5172,PARTKOFF72MORE,PARTKOFFUNKNOWN,PARTKOFFNONSTEEL,PARTKOFFTOTAL,PARTKC1TOT,PARTKC2TOT,PARTKC3TOT,PARTKC4TOT,PARTKTOTAL
2/2/2026,2022,20230857,46982,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OHIO,0.074,0,0,0,0.074,15.884,1.314,0.316,0,17.514,0.446,0.281,2.431,0,3.158,19.005,12.383,16.946,0,48.334,13.607,5.039,2.462,0,21.108,214.313,11.307,0.497,0,226.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.329,30.324,22.652,0,316.305,0,0,0,0,0,0,263.329,30.324,22.652,0,316.305
2/2/2026,2022,20230857,46982,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0.431,0,0,0,0.431,0.779,0,0,0,0.779,12.924,0,0,0,12.924,30.973,0,0,0,30.973,301.215,0,0,0,301.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.322,0,0,0,346.322,0,0,0,0,0,0,346.322,0,0,0,346.322
2/2/2026,2022,20230857,46982,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,0,0.196,0,0,0,0.196,0.914,0.042,2.507,0,3.463,2.534,0.157,0,0,2.691,7.565,4.197,0,0,11.762,283.72,26.991,0.044,0,310.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.929,31.387,2.551,0,328.867,0,0,0,0,0,0,294.929,31.387,2.551,0,328.867
2/2/2026,2022,20230857,46982,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0.456,0,0,0,0.456,3.585,0,0,0,3.585,1.415,0,0,0,1.415,16.383,0,0,0,16.383,115.223,0,0,0,115.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.062,0,0,0,137.062,0,0,0,0,0,0,137.062,0,0,0,137.062
2/2/2026,2022,20230857,46982,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,WISCONSIN,0.002,0,0,0,0.002,149.359,24.058,8.099,0,181.516,320.48,60.013,24.612,0,405.105,177.682,57.739,98.057,0,333.478,360.929,73.247,60.145,0,494.321,338.716,59.867,0.582,0,399.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347.168,274.924,191.495,0,1813.587,0,0,0,0,0,0,1347.168,274.924,191.495,0,1813.587
2/2/2026,2022,20230857,46982,405,ANR PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0.158,0,0,0,0.158,2.276,0.495,0,0,2.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.434,0.495,0,0,2.929,0,0,0,0,0,0,2.434,0.495,0,0,2.929
2/2/2026,2022,20231204,42663,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,,,,,3,0,0,0,3
2/2/2026,2022,20231204,42663,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,0,0,0,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,0,0,0,23.7,0,0,0,0,0,0,23.7,0,0,0,23.7
2/2/2026,2022,20231204,42663,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,37.24,0.97,0,0,38.21,36.44,0,0,0,36.44,43.42,1.5,0,0,44.92,122.71,0,0,0,122.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.81,2.47,0,0,242.28,0,0,0,0,0,0,239.81,2.47,0,0,242.28
2/2/2026,2022,20231204,42663,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,1.78,1.2,0,0,0,1.2,0.73,0.25,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0.25,0,0,3.96,0,0,0,0,0,0,3.71,0.25,0,0,3.96
2/2/2026,2022,20231204,42663,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,3.11,0,0,0,0,0,0,3.11,0,0,0,3.11
2/2/2026,2022,20231204,42663,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,2.13,0,0,0,0,0,0,2.13,0,0,0,2.13
2/2/2026,2022,20231204,42663,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,49,14.9,0,0,0,14.9,0,0,0,0,0,5.1,0,0,0,5.1,0,0,0,0,0,69,0,0,0,69,0,0,0,0,0,0,69,0,0,0,69
2/2/2026,2022,20230566,41974,515,DAKOTA GASIFICATION COMPANY,Synthetic Gas,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,3.28,0.42,0,0,0,0.42,1.26,0,0,0,1.26,34.81,0,0,0,34.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.77,0,0,0,39.77,0,0,0,0,0,0,39.77,0,0,0,39.77
2/2/2026,2022,20230818,42246,570,FERNDALE PIPELINE SYSTEM,Natural Gas,INTRASTATE,WASHINGTON,0,0,0,0,0,0,0,0,0,0,31.2,0.7,4.3,0,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,0.7,4.3,0,36.2,0,0,0,0,0,0,31.2,0.7,4.3,0,36.2
2/2/2026,2022,20230235,41626,585,ARGYLE MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,0,2.01,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,2.01,0,0,0,0,0,0,2.01,0,0,0,2.01
2/2/2026,2022,20231193,46738,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,ARKANSAS,335.35,140.99,56.99,0,533.33,213.32,57.54,29.79,0,300.65,214.7,34.98,37.34,0,287.02,430.12,95.09,53.91,0,579.12,181.06,69.3,17.59,0,267.95,834.81,91.36,1.5,0,927.67,0,0,0,0,0,0,0,0,0,0,0.08,0,0.01,0,0.09,12.45,4.49,0,0,16.94,2221.89,493.75,197.13,0,2912.77,0,0,0,0,0,0,2221.89,493.75,197.13,0,2912.77
2/2/2026,2022,20231193,46738,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,KANSAS,8.38,1.93,4.4,0,14.71,9.78,0,0,0,9.78,4.1,0,0,0,4.1,1.61,0,0,0,1.61,2.83,0,0,0,2.83,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.72,1.93,4.4,0,33.05,0,0,0,0,0,0,26.72,1.93,4.4,0,33.05
2/2/2026,2022,20231193,46738,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,156.99,41.36,33.16,0,231.51,104.12,17.73,12.39,0,134.24,38.32,17.57,3.26,0,59.15,88.62,20.99,18.7,0,128.31,34.6,13.86,3.41,0,51.87,166.52,9.43,0,0,175.95,0.01,0,0,0,0.01,0,0,0,0,0,0.22,0.03,0.16,0,0.41,0,0,0,0,0,589.4,120.97,71.08,0,781.45,0,0,0,0,0,0,589.4,120.97,71.08,0,781.45
2/2/2026,2022,20231193,46738,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,0.08,0,0,0.08,0,0.04,0,0,0.04,0.71,0.61,1.87,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.73,1.87,0,3.31,0,0,0,0,0,0,0.71,0.73,1.87,0,3.31
2/2/2026,2022,20231193,46738,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0.03,0,0,0,0.03,2.14,0,0,0,2.14,0.09,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,2.28,0,0,0,0,0,0,2.28,0,0,0,2.28
2/2/2026,2022,20231193,46738,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,OKLAHOMA,298.65,28.85,35.72,0,363.22,121.92,15.83,10.05,0,147.8,39.06,5.56,4.07,0,48.69,87.93,9.41,5.92,0,103.26,294.4,3.85,4.27,0,302.52,500.62,10.39,0.01,0,511.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,7.22,0,0,0,7.22,1349.81,73.89,60.04,0,1483.74,0,0,0,0,0,0,1349.81,73.89,60.04,0,1483.74
2/2/2026,2022,20231193,46738,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TENNESSEE,0.31,0,0,0,0.31,2.31,0,0,0,2.31,4.53,0.3,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,0.3,0,0,7.45,0,0,0,0,0,0,7.15,0.3,0,0,7.45
2/2/2026,2022,20231193,46738,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TEXAS,74.7,57.85,22.22,0,154.77,74.38,26.11,5.65,0,106.14,45.71,8.39,4.5,0,58.6,46.64,6.45,9.55,0,62.64,30.22,3.75,0.02,0,33.99,29.33,0.56,0.47,0,30.36,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0.01,0,0.12,0,0,0,0,0,301.08,103.12,42.42,0,446.62,0,0,0,0,0,0,301.08,103.12,42.42,0,446.62
2/2/2026,2022,20231196,42652,603,SUMMIT UTILITIES INC.,Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,0,10.894,6.97,11.907,0,29.771,3.95,15.541,9.467,0,28.958,1.659,0,8.408,0,10.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.503,22.511,29.782,0,68.796,0,0,0,0,0,0,16.503,22.511,29.782,0,68.796
2/2/2026,2022,20231196,42652,603,SUMMIT UTILITIES INC.,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0.056,0,1.819,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,1.819,0,1.875,0,0,0,0,0,0,0.056,0,1.819,0,1.875
2/2/2026,2022,20231195,42651,621,ARKANSAS OKLAHOMA GAS CORP,Natural Gas,INTRASTATE,ARKANSAS,25.74,12.23,4.22,0,42.19,3.68,4.79,0,0,8.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.42,17.02,4.22,0,50.66,0,0,0,0,0,0,29.42,17.02,4.22,0,50.66
2/2/2026,2022,20231195,42651,621,ARKANSAS OKLAHOMA GAS CORP,Natural Gas,INTRASTATE,OKLAHOMA,34.7,16.03,7.14,0,57.87,2.88,1.97,1.18,0,6.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.03,0.01,0,0.41,0,0,0,0,0,37.95,18.03,8.33,0,64.31,0,0,0,0,0,0,37.95,18.03,8.33,0,64.31
2/2/2026,2022,20230713,43095,660,"ARLINGTON ENERGY GROUP, LLC",Natural Gas,INTRASTATE,MISSISSIPPI,13,8,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,5,0,26,0,0,0,0,0,0,13,8,5,0,26
2/2/2026,2022,20231039,42482,792,ATLANTA GAS LIGHT CO,Landfill Gas,INTRASTATE,GEORGIA,0.1,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,5.3,0,6.3,0.5,0.6,5.4,0,6.5,0,0,0,0,0,0,0.5,0.6,5.4,0,6.5
2/2/2026,2022,20231045,42488,792,ATLANTA GAS LIGHT CO,Natural Gas,INTRASTATE,GEORGIA,2.1,0.5,7.8,0,10.4,72.2,40.7,137,2,251.9,80.8,39.3,136.2,0,256.3,155.7,92.2,148.9,0.2,397,6.9,5.2,2,0,14.1,61.5,18.1,4.5,0,84.1,0,0,0,0,0,0,0,0,0,0,0.4,0.1,2,0,2.5,0,0,0,0,0,379.6,196.1,438.4,2.2,1016.3,0,0,0,0,0,0,379.6,196.1,438.4,2.2,1016.3
2/2/2026,2022,20231037,42480,840,MOJAVE PIPELINE OPERATING COMPANY,Natural Gas,INTERSTATE,ARIZONA,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.002,0.198,0.346,0,0,0.544,0.003,0.002,0,0,0.005,1.301,0.104,0,0,1.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.504,0.452,0,0,1.956,0,0,0,0,0,0,1.504,0.452,0,0,1.956
2/2/2026,2022,20231037,42480,840,MOJAVE PIPELINE OPERATING COMPANY,Natural Gas,INTERSTATE,CALIFORNIA,0.906,0.004,0,0,0.91,15.96,0.546,0.133,0,16.639,3.966,0.028,0,0,3.994,23.003,2.524,1.185,0,26.712,18.313,7.292,0.143,0,25.748,481.291,4.735,0,0,486.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.439,15.129,1.461,0,560.029,0,0,0,0,0,0,543.439,15.129,1.461,0,560.029
2/2/2026,2022,20230527,41933,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Hydrogen Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,1.28,0,0,0,0,0,0,1.28,0,0,0,1.28
2/2/2026,2022,20230527,41933,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Hydrogen Gas,INTRASTATE,TEXAS,108.03,23.13,12.37,0,143.53,38.43,10.82,22.28,0,71.53,9.41,7.04,10.24,0,26.69,85.44,22.07,18.36,0,125.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.31,63.06,63.25,0,367.62,0,0,0,0,0,0,241.31,63.06,63.25,0,367.62
2/2/2026,2022,20230475,41878,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Natural Gas,INTRASTATE,TEXAS,0.67,0,0,0,0.67,0,0,0,0,0,0.15,0,0.16,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0.16,0,0.98,0,0,0,0,0,0,0.82,0,0.16,0,0.98
2/2/2026,2022,20230473,41876,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Synthetic Gas,INTRASTATE,TEXAS,1.89,0.13,0.1,0,2.12,0,0,0,0,0,38.86,1.87,0,0,40.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,2,0.1,0,42.85,0,0,0,0,0,0,40.75,2,0.1,0,42.85
2/2/2026,2022,20231141,42592,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76,0,0,0,8.76,38.532,0,0.031,0,38.563,6.977,0,0,0,6.977,192.569,0,0,0,192.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.838,0,0.031,0,246.869,0,0,0,0,0,0,246.838,0,0.031,0,246.869
2/2/2026,2022,20231141,42592,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,NEVADA,0,0,0,0,0,0,0,0,0,0,0.591,0,0,0,0.591,5.478,0,0.361,0,5.839,18.565,0.465,26.475,0,45.505,4.204,0,0,0,4.204,219.81,0.448,0,0,220.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.648,0.913,26.836,0,276.397,0,0,0,0,0,0,248.648,0.913,26.836,0,276.397
2/2/2026,2022,20231141,42592,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,UTAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.797,0.56,10.698,0,20.055,52.818,2.023,38.027,0,92.868,29.247,0.945,10.202,0,40.394,587.548,0,0.149,0,587.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.41,3.528,59.076,0,741.014,0,0,0,0,0,0,678.41,3.528,59.076,0,741.014
2/2/2026,2022,20231141,42592,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0,0.065,2.259,0,0,0,2.259,2.628,0,0,0,2.628,23.608,0,0,0,23.608,125.486,0,0,0,125.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.046,0,0,0,154.046,0,0,0,0,0,0,154.046,0,0,0,154.046
2/2/2026,2022,20230183,41570,860,"FAIRBANK, CITY OF",Natural Gas,INTRASTATE,IOWA,0.292,0,0,0,0.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.782,0,0,0,7.782,8.074,0,0,0,8.074,0,0,0,0,0,0,8.074,0,0,0,8.074
2/2/2026,2022,20230801,42229,872,LAFITTE GAS PIPELINE,Hydrogen Gas,INTRASTATE,LOUISIANA,0.652,2.307,1.925,0,4.884,0,0,0,0,0,0.844,0,0.161,0,1.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496,2.307,2.086,0,5.889,0,0,0,0,0,0,1.496,2.307,2.086,0,5.889
2/2/2026,2022,20230796,42224,872,LAFITTE GAS PIPELINE,Natural Gas,INTRASTATE,LOUISIANA,0,0.049,0.041,0,0.09,0,0.545,0.169,0,0.714,0,0,0,0,0,0,3.812,1.107,0,4.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.406,1.317,0,5.723,0,0,0,0,0,0,0,4.406,1.317,0,5.723
2/2/2026,2022,20231163,42615,878,EAST KENTUCKY MIDSTREAM,Natural Gas,INTRASTATE,KENTUCKY,28,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,29,0,0,0,0,0,0,28,1,0,0,29
2/2/2026,2022,20230333,41728,899,5P GAS PIPELINE COMPANY,Natural Gas,INTRASTATE,TEXAS,5.618,0.894,0.322,0,6.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.1,0,0,1.1,5.618,1.994,0.322,0,7.934,0,0,0,0,0,0,5.618,1.994,0.322,0,7.934
2/2/2026,2022,20230684,42105,920,NATGAS INC.,Natural Gas,INTRASTATE,TEXAS,2.96,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0,0,0,2.96,0,0,0,0,0,0,2.96,0,0,0,2.96
2/2/2026,2022,20230456,41857,929,"SEBRING GAS SYSTEM, INC",Natural Gas,INTRASTATE,FLORIDA,0.039,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.09,0,0.14,0.089,0,0.09,0,0.179,0,0,0,0,0,0,0.089,0,0.09,0,0.179
2/2/2026,2022,20231336,42803,952,ENERFIN RESOURCES II-92 LIMITED PARTNERSHIP,Natural Gas,INTRASTATE,TEXAS,10.458,0,0,0,10.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.458,0,0,0,10.458,0,0,0,0,0,0,10.458,0,0,0,10.458
2/2/2026,2022,20230010,41393,967,"PINEDALE NATURAL GAS, INC",Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.64,0,0,7.04,6.4,0.64,0,0,7.04,0,0,0,0,0,0,6.4,0.64,0,0,7.04
2/2/2026,2022,20230258,41651,978,LAWRENCE PAPER CO,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,0,0,0.794,0.794,0,0,0,0.794,0,0,0,0,0,0,0.794,0,0,0,0.794
2/2/2026,2022,20230694,42115,980,APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY,Natural Gas,INTRASTATE,VIRGINIA,0,1.312,0,0,1.312,0,0,0,0,0,0,0,0,0,0,0,6.011,0,0,6.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0.87,0,8.193,0,0,8.193,0,0,0,0,0,0,0,8.193,0,0,8.193
2/2/2026,2022,20230860,42992,993,CROSSROADS PIPELINE COMPANY,Natural Gas,INTERSTATE,INDIANA,0.001,0,0,0,0.001,0.08,0.011,0,0,0.091,15.638,1.327,9.38,0,26.345,86.257,17.845,8.393,0,112.495,0.131,0.061,0,0,0.192,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.276,0.007,0.001,0,0.284,0,0,0,0,0,102.385,19.251,17.774,0,139.41,0,0,0,0,0,0,102.385,19.251,17.774,0,139.41
2/2/2026,2022,20230860,42992,993,CROSSROADS PIPELINE COMPANY,Natural Gas,INTERSTATE,OHIO,0.025,0,0,0,0.025,5.334,0,0,0,5.334,1.008,0,0,0,1.008,53.798,1.385,1.322,0,56.505,0.005,0,0,0,0.005,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,60.177,1.385,1.322,0,62.884,0,0,0,0,0,0,60.177,1.385,1.322,0,62.884
2/2/2026,2022,20230591,42002,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",Other Gas-Hydrogen Chloride,INTRASTATE,TEXAS,0,0,0,0,0,11.79,1.34,1.05,0,14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,1.34,1.05,0,14.18,0,0,0,0,0,0,11.79,1.34,1.05,0,14.18
2/2/2026,2022,20230226,41617,997,MIDWAY SUNSET COGENERATION CO,Natural Gas,INTERSTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4
2/2/2026,2022,20231255,42717,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,COLORADO,37.568,2.538,0.35,0,40.456,39.033,2.568,0.573,0,42.174,61.253,2.424,3.582,0,67.259,72.936,4.628,3.273,0,80.837,53.144,1.085,0.014,0,54.243,118.496,0,0,0,118.496,0,0,0,0,0,0,0,0,0,0,30.672,0.176,0.038,0,30.886,0,0,0,0,0,413.102,13.419,7.83,0,434.351,0,0,0,0,0,0,413.102,13.419,7.83,0,434.351
2/2/2026,2022,20231255,42717,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,KANSAS,119.793,7.392,4.109,0,131.294,166.065,4.766,1.528,0,172.359,207.716,5.028,1.466,0,214.21,330.349,6.946,1.293,0,338.588,305.079,1.505,0.114,0,306.698,392.039,2.492,0,0,394.531,0,0,0,0,0,0,0,0,0,0,63.738,1.196,0.002,0,64.936,1.802,0.644,0,0,2.446,1586.581,29.969,8.512,0,1625.062,0,0,0,0,0,0,1586.581,29.969,8.512,0,1625.062
