DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLTONC1,PARTLTONC2,PARTLTONC3,PARTLTONC4,PARTLTONTOT,PARTLTRONHCA,PARTLTRON192MILES,PARTLTRONCLASS34,PARTLTRONCLASS12,PARTLTOFFC1,PARTLTOFFTOT,PARTLTROFFHCA,PARTLTROFF192MILES,PARTLTROFFCLASS34,PARTLTROFFCLASS12,PARTLTC1TOT,PARTLTC2TOT,PARTLTC3TOT,PARTLTC4TOT,PARTLTTOTAL,PARTLTRHCATOTAL,PARTLTR192MILESTOTAL,PARTLTRCLASS34TOTAL,PARTLTRCLASS12TOTAL,PARTLGONAC2,PARTLGONAC3,PARTLGONAC4,PARTLGONATOT,PARTLGONBC2,PARTLGONBC3,PARTLGONBC4,PARTLGONBTOT,PARTLGONCC1,PARTLGONCTOT,PARTLGOFFC1,PARTLGOFFTOT,PARTLGC1TOT,PARTLGC2TOT,PARTLGC3TOT,PARTLGC4TOT,PARTLGTOTAL,PARTLC1TOT,PARTLC2TOT,PARTLC3TOT,PARTLC4TOT,PARTLTOTAL
2/2/2026,2021,20220855,40715,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1.97,0,0,1.97,0,0,0,0,,,0,0,0,1.97,0,0,1.97,0,1.97,0,0,1.97
2/2/2026,2021,20220855,40715,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,,0,0,,,,,0,0,0,0,0,0,0,0,,4.307,0,0,4.307,0,0,0,0,,,0,0,0,4.307,0,0,4.307,0,4.307,0,0,4.307
2/2/2026,2021,20220538,40384,39370,"NORTHWEST GAS PROCESSING, LLC",Natural Gas,INTRASTATE,IDAHO,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,2.89,0,0,2.89,0,0,0,0,,,0,0,0,2.89,0,0,2.89,0,2.89,0,0,2.89
2/2/2026,2021,20220767,40625,39372,"BLACK HILLS SHOSHONE PIPELINE, LLC",Natural Gas,INTERSTATE,MONTANA,9.48,0,0,0,9.48,0,,,9.48,0,0,,,,,9.48,0,0,0,9.48,0,,,9.48,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,9.48,0,0,0,9.48
2/2/2026,2021,20220767,40625,39372,"BLACK HILLS SHOSHONE PIPELINE, LLC",Natural Gas,INTERSTATE,WYOMING,19.56,0,0,0,19.56,0,,,19.56,0,0,,,,,19.56,0,0,0,19.56,0,,,19.56,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,19.56,0,0,0,19.56
2/2/2026,2021,20220694,46779,39375,WOODWAY TEXAS PIPELINE LLC,Natural Gas,INTRASTATE,TEXAS,8.177,0,1.929,0,10.106,1.929,0,0,8.177,0,0,,,,,8.177,0,1.929,0,10.106,1.929,0,0,8.177,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,8.177,0,1.929,0,10.106
2/2/2026,2021,20221109,40978,39376,"BLUE CUBE OPERATIONS, LLC.",Hydrogen Gas,INTRASTATE,TEXAS,2.506,0.693,1.926,0,5.125,1.926,,0,3.199,0,0,,,,,2.506,0.693,1.926,0,5.125,1.926,,0,3.199,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2.506,0.693,1.926,0,5.125
2/2/2026,2021,20220671,40525,39376,"BLUE CUBE OPERATIONS, LLC.",Other Gas-AHCL Anhydrous Hydrogen Chloride,INTRASTATE,TEXAS,4.808,1.385,0.115,0,6.308,6.308,,,,0,0,,,,,4.808,1.385,0.115,0,6.308,6.308,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.808,1.385,0.115,0,6.308
2/2/2026,2021,20220670,40524,39376,"BLUE CUBE OPERATIONS, LLC.",Other Gas-Chlorine,INTRASTATE,TEXAS,6.016,2.315,3.985,0,12.316,12.316,,,,0,0,,,,,6.016,2.315,3.985,0,12.316,12.316,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,6.016,2.315,3.985,0,12.316
2/2/2026,2021,20220045,39869,39383,INDECK ENERGY SERVICES OF SILVER SPRINGS,Natural Gas,INTRASTATE,NEW YORK,0.4,0,0,0,0.4,,,,,0,0,,,,,0.4,0,0,0,0.4,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.4,0,0,0,0.4
2/2/2026,2021,20221242,41120,39394,UTILITY SAFETY AND DESIGN INC,Natural Gas,INTERSTATE,ALABAMA,1.2,0,0,0,1.2,0,,,1.2,0,0,,,,,1.2,0,0,0,1.2,0,,,1.2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1.2,0,0,0,1.2
2/2/2026,2021,20221242,41120,39394,UTILITY SAFETY AND DESIGN INC,Natural Gas,INTERSTATE,TENNESSEE,13.039,0,1.261,0,14.3,1.129,0.033,0.132,13.006,0,0,,,,,13.039,0,1.261,0,14.3,1.129,0.033,0.132,13.006,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,13.039,0,1.261,0,14.3
2/2/2026,2021,20220249,40087,39396,MINNESOTA POWER LASKIN ENERGY CENTER,Natural Gas,INTRASTATE,MINNESOTA,1.08,0,0,0,1.08,,,,1.08,0,0,,,,,1.08,0,0,0,1.08,,,,1.08,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1.08,0,0,0,1.08
2/2/2026,2021,20220828,40688,39398,INEOS USA LLC,Hydrogen Gas,INTRASTATE,TEXAS,20.45,0,0.82,0,21.27,0,21.27,,,0,0,,,,,20.45,0,0.82,0,21.27,0,21.27,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,20.45,0,0.82,0,21.27
2/2/2026,2021,20220830,46782,39398,INEOS USA LLC,Natural Gas,INTRASTATE,TEXAS,2.39,0,0.21,0,2.6,0.35,2.25,,,0,0,,,,,2.39,0,0.21,0,2.6,0.35,2.25,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2.39,0,0.21,0,2.6
2/2/2026,2021,20220553,40399,39399,STONEHENGE APPALACHIA LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,19,2,0,21,0,0,0,0,,,0,0,0,19,2,0,21,0,19,2,0,21
2/2/2026,2021,20220713,40569,39406,MISSISSIPPI NATURAL INC.,Natural Gas,INTRASTATE,MISSISSIPPI,1.85,3.913,0.73,0,6.493,0.73,,,5.763,0,0,,,,,1.85,3.913,0.73,0,6.493,0.73,,,5.763,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1.85,3.913,0.73,0,6.493
2/2/2026,2021,20220867,40727,39413,"XTR MIDSTREAM, LLC",Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,5.84,31.62,0,37.46,0,0,0,0,,,0,0,0,5.84,31.62,0,37.46,0,5.84,31.62,0,37.46
2/2/2026,2021,20220244,40082,39417,"AZURE SHELBY ASSETS, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0.1,0,0.1,0,0,0,0,,,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1
2/2/2026,2021,20220732,40589,39419,"CANYON TRANSMISSION, LLC.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,6.3,19.2,0,25.5,0,0,0,0,,,0,0,0,6.3,19.2,0,25.5,0,6.3,19.2,0,25.5
2/2/2026,2021,20220936,40825,39420,"FLORIDA SOUTHEAST CONNECTION, LLC",Natural Gas,INTERSTATE,FLORIDA,136.288,18.69,17.45,0,172.428,26.608,46.895,0.426,98.499,0,0,,,,,136.288,18.69,17.45,0,172.428,26.608,46.895,0.426,98.499,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,136.288,18.69,17.45,0,172.428
2/2/2026,2021,20220469,40315,39429,CHENIERE CORPUS CHRISTI PIPELINE,Natural Gas,INTERSTATE,TEXAS,24.98,0.79,0,0,25.77,1.16,,,24.61,0,0,,,,,24.98,0.79,0,0,25.77,1.16,,,24.61,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,24.98,0.79,0,0,25.77
2/2/2026,2021,20220286,40125,39435,"IMPULSORA PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,19.1,0,0,0,19.1,,0.76,,18.34,0,0,,,,,19.1,0,0,0,19.1,,0.76,,18.34,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,19.1,0,0,0,19.1
2/2/2026,2021,20220723,40579,39437,"RED GATE PIPELINE, LP",Natural Gas,INTRASTATE,TEXAS,25.53,0,0,0,25.53,0,0,0,25.53,0,0,,,,,25.53,0,0,0,25.53,0,0,0,25.53,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,25.53,0,0,0,25.53
2/2/2026,2021,20220736,40593,39439,"VALLEY LFG, LLC",Other Gas-Processed Landfill Gas,INTRASTATE,PENNSYLVANIA,1.5,0,0,0,1.5,,,,1.5,0,0,,,,,1.5,0,0,0,1.5,,,,1.5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1.5,0,0,0,1.5
2/2/2026,2021,20220312,40151,39442,JAMES LAKE MIDSTREAM,Natural Gas,INTRASTATE,TEXAS,1,0,0,0,1,0,0,0,1,0,0,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,1
2/2/2026,2021,20220800,40660,39443,"NAVITAS MDSTR MIDLAND BASIN, LLC",Natural Gas,INTRASTATE,TEXAS,8.287,0,0,0,8.287,0,0,0,8.287,0,0,,,,,8.287,0,0,0,8.287,0,0,0,8.287,7.589,1.793,0,9.382,2.654,13.977,0,16.631,,,0,0,0,10.243,15.77,0,26.013,8.287,10.243,15.77,0,34.3
2/2/2026,2021,20220667,40521,39447,GENESIS ALKALI LLC,Natural Gas,INTRASTATE,WYOMING,14,0,0,0,14,,,,14,0,0,,,,,14,0,0,0,14,,,,14,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,14,0,0,0,14
2/2/2026,2021,20220031,39854,39451,WEYERHAEUSER,Natural Gas,INTRASTATE,LOUISIANA,2,0,0,0,2,0,,,,0,0,,,,,2,0,0,0,2,0,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,0,0,0,2
2/2/2026,2021,20220574,40421,39453,"STABILIS LNG PORT ALLEN, LLC",Natural Gas,INTRASTATE,LOUISIANA,0.55,0,0,0,0.55,,,,0.55,0,0,,,,,0.55,0,0,0,0.55,,,,0.55,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.55,0,0,0,0.55
2/2/2026,2021,20220201,40037,39458,BRUNNER ISLAND LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,2,1.7,0,0,3.7,0,0.4,,3.3,0,0,,,,,2,1.7,0,0,3.7,0,0.4,,3.3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,1.7,0,0,3.7
2/2/2026,2021,20220868,40728,39461,EL DORADO CHEMICAL,Natural Gas,INTRASTATE,ARKANSAS,5.95,0,0,0,5.95,0,0,0,5.95,0,0,,,,,5.95,0,0,0,5.95,0,0,0,5.95,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,5.95,0,0,0,5.95
2/2/2026,2021,20220343,40183,39463,"EDINBURG RENEWABLES, LLC",Natural Gas,INTRASTATE,TEXAS,1.75,0,0,0,1.75,,,,1.75,0,0,,,,,1.75,0,0,0,1.75,,,,1.75,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1.75,0,0,0,1.75
2/2/2026,2021,20220872,40732,39464,MIDWEST GENERATION LLC,Natural Gas,INTRASTATE,ILLINOIS,3.14,0,0.33,0,3.47,0.33,0,0,3.14,0,0,,,,,3.14,0,0.33,0,3.47,0.33,0,0,3.14,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3.14,0,0.33,0,3.47
2/2/2026,2021,20221079,40948,39465,GUARDIAN LIMA,Natural Gas,INTRASTATE,OHIO,0.6,0,0,0,0.6,0,0,0,0.6,0,0,,,,,0.6,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.6,0,0,0,0.6
2/2/2026,2021,20220875,40735,39468,"NUENERGY OPERATING, INC.",Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0.5,0,0,0.5,0,0,0,0,,,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5
2/2/2026,2021,20220102,39933,39469,MUSKEGON COUNTY SOLID WASTE MANAGEMENT SYSTEM,Landfill Gas,INTRASTATE,MICHIGAN,1.727,3.064,2.573,0,7.364,7.364,,,,,0,,,,,1.727,3.064,2.573,0,7.364,7.364,,,,,,,0,,,,0,,,,0,0,0,0,0,0,1.727,3.064,2.573,0,7.364
2/2/2026,2021,20220614,40463,39470,LOUISIANA ENERGY AND POWER AUTHORITY,Natural Gas,INTRASTATE,LOUISIANA,0.9,0.45,0,0,1.35,0.17,,,1.19,0,0,,,,,0.9,0.45,0,0,1.35,0.17,,,1.19,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.9,0.45,0,0,1.35
2/2/2026,2021,20220595,40443,39471,WOODLAND MIDSTREAM UTILITY,Natural Gas,INTRASTATE,TEXAS,7.87,0,0,0,7.87,,,,7.87,0,0,,,,,7.87,0,0,0,7.87,,,,7.87,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,7.87,0,0,0,7.87
2/2/2026,2021,20220731,40588,39472,WOODLAND MIDSTREAM OPERATING,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,5.93,0,0,5.93,0,0,0,0,,,0,0,0,5.93,0,0,5.93,0,5.93,0,0,5.93
2/2/2026,2021,20220185,40020,39473,COWBOY PIPELINE OPERATORS LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0.8,0,0.8,0,,0.8,,0,0,,,,,0,0,0.8,0,0.8,0,,0.8,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.8,0,0.8
2/2/2026,2021,20220052,39877,39475,LION ELASTOMERS LLC.,Natural Gas,INTRASTATE,TEXAS,0,0,0.73,0,0.73,0.73,,,,0,0,,,,,0,0,0.73,0,0.73,0.73,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.73,0,0.73
2/2/2026,2021,20221243,41121,39476,"BRAZOS MIDSTREAM OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,4.96,0,0,0,4.96,0,0,0,4.96,0,0,,,,,4.96,0,0,0,4.96,0,0,0,4.96,0.58,0.46,0,1.04,1.32,0.87,0,2.19,,,0,0,0,1.9,1.33,0,3.23,4.96,1.9,1.33,0,8.19
2/2/2026,2021,20220877,40737,39480,BLUEFIN RESOURCES LLC,Natural Gas,INTRASTATE,TEXAS,3.15,0,0,0,3.15,0,0,0,3.15,0,0,,,,,3.15,0,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3.15,0,0,0,3.15
2/2/2026,2021,20220714,40570,39491,EQT PRODUCTION,Natural Gas,INTRASTATE,PENNSYLVANIA,10.11,0.27,0.94,0,11.32,0.5,0,0.94,9.88,0,0,,,,,10.11,0.27,0.94,0,11.32,0.5,0,0.94,9.88,12.1,0,0,12.1,0,0,0,0,,,0,0,0,12.1,0,0,12.1,10.11,12.37,0.94,0,23.42
2/2/2026,2021,20220132,39964,39494,"COFFEYVILLE RESOURCES REFINING AND MARKETING, LLC",Natural Gas,INTRASTATE,KANSAS,7.1,0,0,0,7.1,0,,,7.1,0,0,,,,,7.1,0,0,0,7.1,0,,,7.1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,7.1,0,0,0,7.1
2/2/2026,2021,20220156,39989,39496,"ETHOS POWER PLANT SERVICES, LLC",Natural Gas,INTRASTATE,OHIO,0.5,0,0,0,0.5,0,0,0,0.5,0,0,,,,,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.5,0,0,0,0.5
2/2/2026,2021,20220033,39856,39497,MATRIX OIL CORP,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0.46,0,0.46,,,0,0,0,0,0.46,0,0.46,0,0,0.46,0,0.46
2/2/2026,2021,20220363,40205,39498,COX OPERATING LLC,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,1.1,0,0,1.1,0,0,0,0,,,33.61,33.61,33.61,1.1,0,0,34.71,33.61,1.1,0,0,34.71
2/2/2026,2021,20220363,40205,39498,COX OPERATING LLC,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,51.28,51.28,51.28,0,0,0,51.28,51.28,0,0,0,51.28
2/2/2026,2021,20220363,40205,39498,COX OPERATING LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,1.4,1.4,1.4,0,0,0,1.4,1.4,0,0,0,1.4
2/2/2026,2021,20220372,40214,39499,"RANGER GAS GATHERING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,2.2,0,0,2.2,,,0,0,0,2.2,0,0,2.2,0,2.2,0,0,2.2
2/2/2026,2021,20220439,40285,39502,"BRAZORIA INTERCONNECTOR GAS PIPELINE, LLC.",Natural Gas,INTRASTATE,TEXAS,26.78,2.07,1.41,0,30.26,7.1,8.69,0,14.47,0,0,,,,,26.78,2.07,1.41,0,30.26,7.1,8.69,0,14.47,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,26.78,2.07,1.41,0,30.26
2/2/2026,2021,20220221,40057,39508,AETHON UNITED PIPELINE LP,Natural Gas,INTRASTATE,LOUISIANA,12.5,2.28,2.82,0,17.6,0,2.54,0.28,14.78,0,0,,,,,12.5,2.28,2.82,0,17.6,0,2.54,0.28,14.78,1.82,18.63,0,20.45,0,0,0,0,,,0,0,0,1.82,18.63,0,20.45,12.5,4.1,21.45,0,38.05
2/2/2026,2021,20220665,40519,39519,KINETICA DEEPWATER EXPRESS LLC,Natural Gas,INTERSTATE,LOUISIANA,46.22,0,0.89,0,47.11,0.34,0.08,0.48,46.21,10.1,10.1,,,,10.1,56.32,0,0.89,0,57.21,0.34,0.08,0.48,56.31,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,56.32,0,0.89,0,57.21
2/2/2026,2021,20220665,40519,39519,KINETICA DEEPWATER EXPRESS LLC,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,,,,,140.13,140.13,,,,140.13,140.13,0,0,0,140.13,,,,140.13,0,0,0,0,0,0,0,0,,,211.83,211.83,211.83,0,0,0,211.83,351.96,0,0,0,351.96
2/2/2026,2021,20220472,41869,39520,DELFIN OFFSHORE PIPELINE LLC,Natural Gas,INTERSTATE,LOUISIANA,1.12,0,0,0,1.12,0,,,1.12,3.47,3.47,0,,,3.47,4.59,0,0,0,4.59,0,,,4.59,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.59,0,0,0,4.59
2/2/2026,2021,20220472,41869,39520,DELFIN OFFSHORE PIPELINE LLC,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,,,,,24.94,24.94,,,,24.94,24.94,0,0,0,24.94,,,,24.94,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,24.94,0,0,0,24.94
2/2/2026,2021,20220351,40193,39536,"EMPIRE MINING CO, LLC",Natural Gas,INTRASTATE,NEVADA,38.3,0,0,0,38.3,,,,38.3,0,0,,,,,38.3,0,0,0,38.3,,,,38.3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,38.3,0,0,0,38.3
2/2/2026,2021,20220261,40100,39541,"BAYONNE ENERGY CENTER, LLC",Natural Gas,INTRASTATE,NEW JERSEY,0,0,1.49,0,1.49,1.19,0,0.3,0,0,0,,,,,0,0,1.49,0,1.49,1.19,0,0.3,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1.49,0,1.49
2/2/2026,2021,20220925,40788,39542,COLUMBIA GULF TRANSMISSION LLC – CARTER CREEK FACILITIES,Natural Gas,INTERSTATE,WYOMING,10.198,0,0,0,10.198,0,0,0,10.199,0,0,,,,,10.198,0,0,0,10.198,0,0,0,10.199,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,10.198,0,0,0,10.198
2/2/2026,2021,20220333,41299,39543,"RIVERSIDE ENERGY MICHIGAN, LLC",Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,0,,,115.13,5.96,0,121.09,0,0,0,0,,,0,0,0,115.13,5.96,0,121.09,0,115.13,5.96,0,121.09
2/2/2026,2021,20220926,40789,39545,IMG ENERGY SERVICES,Natural Gas,INTRASTATE,PENNSYLVANIA,2.2,0,0,0,2.2,0,,,2.2,0,0,,,,,2.2,0,0,0,2.2,0,,,2.2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2.2,0,0,0,2.2
2/2/2026,2021,20220106,39937,39552,"LIBERTY MIDSTREAM SOLUTIONS, LLC",Natural Gas,INTRASTATE,NORTH DAKOTA,0.772,0,0,0,0.772,0,,,0.772,0,0,,,,,0.772,0,0,0,0.772,0,,,0.772,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.772,0,0,0,0.772
2/2/2026,2021,20221108,41332,39553,"ROESLEIN ALTERNATIVE ENERGY SERVICES, LLC",Landfill Gas,INTRASTATE,MISSOURI,26.59,0,0,0,26.59,,,,26.59,0,0,,,,,26.59,0,0,0,26.59,,,,26.59,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,26.59,0,0,0,26.59
2/2/2026,2021,20220674,41345,39555,BROOKSTON ENERGY INC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0.231,0,0.231,0.68,0,0,0.68,,,0,0,0,0.68,0.231,0,0.911,0,0.68,0.231,0,0.911
2/2/2026,2021,20220674,41345,39555,BROOKSTON ENERGY INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,1.698,5.188,0,6.886,18.033,0,0,18.033,,,0,0,0,19.731,5.188,0,24.919,0,19.731,5.188,0,24.919
2/2/2026,2021,20220653,40507,39557,"MOSTOLLER LANDFILL, INC.",Landfill Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0.8,0,0.8,,,0,0,0,0,0.8,0,0.8,0,0,0.8,0,0.8
2/2/2026,2021,20220882,40742,39562,"SECO PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,29.81,0,0,0,29.81,0,0,0,29.81,0,0,,,,,29.81,0,0,0,29.81,0,0,0,29.81,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,29.81,0,0,0,29.81
2/2/2026,2021,20220393,40236,39564,"APPALACHIAN ENERGY, INC",Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0.4,0,0.4,,,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4
2/2/2026,2021,20220889,40750,39565,TORRENT OIL LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,3.27,0,3.27,0,0,0,0,,,15.54,15.54,15.54,0,3.27,0,18.81,15.54,0,3.27,0,18.81
2/2/2026,2021,20220997,40863,39566,LUCID ENERGY DELAWARE LLC,Natural Gas,INTRASTATE,NEW MEXICO,7.14,0,0,0,7.14,0,0,0,7.14,0,0,,,,,7.14,0,0,0,7.14,0,0,0,7.14,0,1.31,0,1.31,0,0,0,0,,,0,0,0,0,1.31,0,1.31,7.14,0,1.31,0,8.45
2/2/2026,2021,20220633,40482,39567,"UPP OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,1.64,5.27,4.57,0,11.48,4.57,,,6.91,0,0,,,,,1.64,5.27,4.57,0,11.48,4.57,,,6.91,35.61,40.69,0,76.3,12.52,3.17,0,15.69,,,0,0,0,48.13,43.86,0,91.99,1.64,53.4,48.43,0,103.47
2/2/2026,2021,20220125,39957,39568,GREENIDGE PIPELINE LLC,Natural Gas,INTRASTATE,NEW YORK,4.7,0,0,0,4.7,,,,4.7,0,0,,,,,4.7,0,0,0,4.7,,,,4.7,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.7,0,0,0,4.7
2/2/2026,2021,20221153,41025,39569,EAGLE OIL AND GAS CO.,Natural Gas,INTRASTATE,TEXAS,0.45,0,0,0,0.45,0,0,0,0.45,0,0,,,,,0.45,0,0,0,0.45,0,0,0,0.45,18.17,5.91,0,24.08,0,0,0,0,,,0,0,0,18.17,5.91,0,24.08,0.45,18.17,5.91,0,24.53
2/2/2026,2021,20221238,41116,39572,"WWM OPERATING, LLC",Natural Gas,INTERSTATE,NEW MEXICO,19.46,0,0,0,19.46,0,0,0,19.46,0,0,,,,,19.46,0,0,0,19.46,0,0,0,19.46,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,19.46,0,0,0,19.46
2/2/2026,2021,20221238,41116,39572,"WWM OPERATING, LLC",Natural Gas,INTERSTATE,TEXAS,3.8,0,0,0,3.8,,,,3.8,0,0,,,,,3.8,0,0,0,3.8,,,,3.8,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3.8,0,0,0,3.8
2/2/2026,2021,20221238,41116,39572,"WWM OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,737.78,0.4,0,0,738.18,1.53,10.423,,726.26,0,0,,,,,737.78,0.4,0,0,738.18,1.53,10.423,,726.26,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,737.78,0.4,0,0,738.18
2/2/2026,2021,20221060,40928,39574,PINE RUN MIDSTREAM,Natural Gas,INTRASTATE,PENNSYLVANIA,4.439,3.249,0,0,7.688,,0.345,,7.304,0,0,,,,,4.439,3.249,0,0,7.688,,0.345,,7.304,13.361,0,0,13.361,0,0,0,0,,,0,0,0,13.361,0,0,13.361,4.439,16.61,0,0,21.049
2/2/2026,2021,20220090,39997,39576,"ORX RESOURCES,L.L.C.",Natural Gas,INTRASTATE,LOUISIANA,3.13,0.54,0,0,3.67,0,0,0,3.67,0,0,,,,,3.13,0.54,0,0,3.67,0,0,0,3.67,4.007,0,0,4.007,0,0,0,0,,,0,0,0,4.007,0,0,4.007,3.13,4.547,0,0,7.677
2/2/2026,2021,20221149,41021,39577,"NFG MIDSTREAM WELLSBORO, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0.62,0,0,0,0.62,0,0,0,0.62,0,0,,,,,0.62,0,0,0,0.62,0,0,0,0.62,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.62,0,0,0,0.62
