DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTTSMEHCAM1,PARTTSMEHCAM2,PARTTSMETOT,PARTTRRHCAM1,PARTTRRHCAM2,PARTTRRTOT,PARTTQHCAM1,PARTTQHCAM2,PARTTQTOT,PARTTPHCAM1,PARTTPHCAM2,PARTTPTOT,PARTTSBHCAM1,PARTTSBHCAM2,PARTTSBTOT,PARTTOHCAM1,PARTTOHCAM2,PARTTOTOT,PARTTHCAM1TOT,PARTTHCAM2TOT,PARTTRMTTOT,PARTTOTHDESC
2/2/2026,2023,20240724,43924,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,89.13,89.13,0,0,0,0,0,0,0,0,0,0,0,0,0,89.13,89.13,
2/2/2026,2023,20240663,44801,19319,"TPC GROUP, LLC",Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240660,44800,19319,"TPC GROUP, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240726,43926,19410,THUMS LONG BEACH CO,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240703,44779,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,27.94,27.94,0,0,0,0,0,0,0,0,0,0,0,0,0,27.94,27.94,
2/2/2026,2023,20240703,44779,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,NORTH CAROLINA,0,0,0,12.7,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,12.7,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,17.738,17.738,0,0,0,0,0,0,0,0,0,0,17.738,17.738,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,DELAWARE,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0,0,0,0,0,0,0.013,0.013,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,GEORGIA,0,0,0,0,0,0,0,217.884,217.884,0,0,0,0,0,0,0,0,0,0,217.884,217.884,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,49.426,49.426,0,0,0,0,0,0,0,0,0,0,49.426,49.426,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,MARYLAND,0,0,0,0,0,0,0,102.897,102.897,0,0,0,0,0,0,0,0,0,0,102.897,102.897,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,5.456,5.456,0,0,0,0,0,0,0,0,0,0,5.456,5.456,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,NEW JERSEY,0,0,0,0,0,0,0,304.62,304.62,0,0,0,0,0,0,0,0,0,0,304.62,304.62,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,NEW YORK,0,0,0,0,0,0,0,9.043,9.043,0,0,0,0,0,0,0,0,0,0,9.043,9.043,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,NORTH CAROLINA,0,0,0,0,0,0,0,144.966,144.966,0,0,0,0,0,0,0,0,0,0,144.966,144.966,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,PENNSYLVANIA,0,0,0,0,0,0,0,283.297,283.297,0,0,0,0,0,0,0,0,0,0,283.297,283.297,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,55.967,55.967,0,0,0,0,0,0,0,0,0,0,55.967,55.967,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,79.272,79.272,0,0,0,0,0,0,0,0,0,0,79.272,79.272,
2/2/2026,2023,20240905,44107,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,VIRGINIA,0,0,0,0,0,0,0,102.722,102.722,0,0,0,0,0,0,0,0,0,0,102.722,102.722,
2/2/2026,2023,20241130,44342,19574,TRAILBLAZER PIPELINE CO,Natural Gas,INTERSTATE,NEBRASKA,0,0,0,0,0,0,0,1.82,1.82,0,0,0,0,0,0,0,0,0,0,1.82,1.82,
2/2/2026,2023,20241130,44342,19574,TRAILBLAZER PIPELINE CO,Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240811,44011,19580,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,Natural Gas,INTERSTATE,COLORADO,0,0,0,0,1.423,1.423,0,0,0,0,0,0,0,0,0,0,0,0,0,1.423,1.423,
2/2/2026,2023,20240811,44011,19580,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0.741,0.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741,0.741,
2/2/2026,2023,20240449,43636,19610,TRANSWESTERN PIPELINE COMPANY LLC,Natural Gas,INTERSTATE,ARIZONA,0,0,0,0,22.24,22.24,0,0,0,0,0,0,0,0,0,0,0,0,0,22.24,22.24,
2/2/2026,2023,20240449,43636,19610,TRANSWESTERN PIPELINE COMPANY LLC,Natural Gas,INTERSTATE,COLORADO,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.47,
2/2/2026,2023,20240449,43636,19610,TRANSWESTERN PIPELINE COMPANY LLC,Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,5.93,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93,5.93,
2/2/2026,2023,20240449,43636,19610,TRANSWESTERN PIPELINE COMPANY LLC,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.56,
2/2/2026,2023,20240639,43834,19730,TRUNKLINE GAS CO,Natural Gas,INTERSTATE,ARKANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240639,43834,19730,TRUNKLINE GAS CO,Natural Gas,INTERSTATE,ILLINOIS,0,0,0,0,6.38,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38,6.38,
2/2/2026,2023,20240639,43834,19730,TRUNKLINE GAS CO,Natural Gas,INTERSTATE,INDIANA,0,0,0,0,11.18,11.18,0,0,0,0,0,0,0,0,0,0,0,0,0,11.18,11.18,
2/2/2026,2023,20240639,43834,19730,TRUNKLINE GAS CO,Natural Gas,INTERSTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240639,43834,19730,TRUNKLINE GAS CO,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,5.78,5.78,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,5.78,
2/2/2026,2023,20240639,43834,19730,TRUNKLINE GAS CO,Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,2.08,
2/2/2026,2023,20240639,43834,19730,TRUNKLINE GAS CO,Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,1.77,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,1.77,
2/2/2026,2023,20240639,43834,19730,TRUNKLINE GAS CO,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,40.3,40.3,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3,40.3,
2/2/2026,2023,20240513,43701,19890,UCAR LOUISIANA PIPELINE LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240627,44699,19892,UCAR PIPELINE LLC,Other Gas-Ethylene,INTERSTATE,LOUISIANA,0,0,0,10.74,0,10.74,0,0,0,0,0,0,0,0,0,0,0,0,10.74,0,10.74,
2/2/2026,2023,20240627,44699,19892,UCAR PIPELINE LLC,Other Gas-Ethylene,INTERSTATE,TEXAS,0,0,0,32.74,0,32.74,0,0,0,0,0,0,0,0,0,0,0,0,32.74,0,32.74,
2/2/2026,2023,20240627,44699,19892,UCAR PIPELINE LLC,Other Gas-Ethylene,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240627,44699,19892,UCAR PIPELINE LLC,Other Gas-Ethylene,INTRASTATE,TEXAS,0,0,0,21.63,0,21.63,0,0,0,0,0,0,0,0,0,0,0,0,21.63,0,21.63,
2/2/2026,2023,20240806,44006,20010,"UGI UTILITIES, INC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,38.41,38.41,0,0,0,0,0,0,0,0,0,0,0,0,0,38.41,38.41,
2/2/2026,2023,20240589,44995,20044,LINDE,Hydrogen Gas,INTERSTATE,LOUISIANA,0,0,0,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,
2/2/2026,2023,20240589,44995,20044,LINDE,Hydrogen Gas,INTERSTATE,TEXAS,0,0,0,0,8.82,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82,8.82,
2/2/2026,2023,20240589,44995,20044,LINDE,Hydrogen Gas,INTRASTATE,ALABAMA,0,0,0,0,10.97,10.97,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97,10.97,
2/2/2026,2023,20240589,44995,20044,LINDE,Hydrogen Gas,INTRASTATE,INDIANA,0,0,0,0,0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.26,
2/2/2026,2023,20240589,44995,20044,LINDE,Hydrogen Gas,INTRASTATE,LOUISIANA,0,0,0,0,1.42,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,1.42,
2/2/2026,2023,20240589,44995,20044,LINDE,Hydrogen Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240589,44995,20044,LINDE,Hydrogen Gas,INTRASTATE,OHIO,0,0,0,0,7.21,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21,7.21,
2/2/2026,2023,20240589,44995,20044,LINDE,Hydrogen Gas,INTRASTATE,UTAH,0,0,0,0,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,
2/2/2026,2023,20240117,43287,20044,LINDE,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240476,43664,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,6.5,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,
2/2/2026,2023,20240684,43879,20050,AMERENUE,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240684,43879,20050,AMERENUE,Natural Gas,INTRASTATE,MISSOURI,0,0,0,0,1.024,1.024,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024,1.024,
2/2/2026,2023,20240667,43862,20110,DUKE ENERGY KENTUCKY,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,15.247,15.247,0,0,0,0,0,0,0,0,0,0,0,0,0,15.247,15.247,
2/2/2026,2023,20241172,44385,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0,5.1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5.1,
2/2/2026,2023,20240554,43744,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240554,43744,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,
2/2/2026,2023,20240554,43744,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,OREGON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240554,43744,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,
2/2/2026,2023,20240107,44798,20263,UNIVERSITY OF ILLINOIS - LATERAL,Natural Gas,INTRASTATE,ILLINOIS,11.68,0,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68,0,11.68,
2/2/2026,2023,20240463,43650,21030,"VALLEY ENERGY, INC.",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0.3,0.3,
2/2/2026,2023,20241048,44256,21190,VERMONT GAS SYSTEMS INC,Natural Gas,INTRASTATE,VERMONT,0,0,0,0,6.61,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61,6.61,
2/2/2026,2023,20241282,44506,21252,VIKING GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,5.28,5.28,0,0,0,0,0,0,0,0,0,0,5.28,5.28,
2/2/2026,2023,20241282,44506,21252,VIKING GAS TRANSMISSION CO,Natural Gas,INTERSTATE,WISCONSIN,0,0,0,0,0,0,0,2.44,2.44,0,0,0,0,0,0,0,0,0,0,2.44,2.44,
2/2/2026,2023,20241267,44717,21349,VIRGINIA NATURAL GAS,Natural Gas,INTRASTATE,VIRGINIA,63.12,0.65,63.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.12,0.65,63.77,
2/2/2026,2023,20240576,43767,21359,SASOL CHEMICALS USA LLC,Hydrogen Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240578,43769,21359,SASOL CHEMICALS USA LLC,Other Gas-Ethylene,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240340,44816,22035,WAKEFIELD MUNICIPAL LIGHT DEPT,Natural Gas,INTRASTATE,MASSACHUSETTS,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.14,
2/2/2026,2023,20240350,43534,22154,WARNER ROBINS GAS SYSTEM,Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,0,0,2.51,0,2.51,0,0,0,0,0,0,0,0,0,2.51,0,2.51,
2/2/2026,2023,20241256,46913,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,MARYLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.48,44.48,0,44.48,44.48,Semi quantitative
2/2/2026,2023,20241256,46913,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.33,39.33,0,39.33,39.33,Semi quantitative
2/2/2026,2023,20241256,46913,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,WASHINGTON DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,4.92,0,4.92,4.92,Semi quantitative
2/2/2026,2023,20240743,43943,22189,PUGET SOUND ENERGY,Landfill Gas,INTRASTATE,WASHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240741,43941,22189,PUGET SOUND ENERGY,Natural Gas,INTERSTATE,WASHINGTON,0,0,0,0,0.199,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0.199,
2/2/2026,2023,20240741,43941,22189,PUGET SOUND ENERGY,Natural Gas,INTRASTATE,WASHINGTON,0,0,0,0,4.485,4.485,0,0,0,0,0,0,0,0,0,0,0,0,0,4.485,4.485,
2/2/2026,2023,20240319,43503,22235,WAUKEE MUNICIPAL GAS,Natural Gas,INTRASTATE,IOWA,0,0,0,3.36,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,3.36,
2/2/2026,2023,20240595,43788,22280,WAYLAND MUNICIPAL GAS CO,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240401,44897,22357,WELLMAN MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240006,43163,22368,WEST BAY EXPLORATION CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240756,43956,22410,"WESTGAS INTERSTATE, INC",Natural Gas,INTERSTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240691,43886,22435,"WEST TEXAS GAS UTILITY, LLC.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,7.01,1.22,8.23,0,0,0,0,0,0,0,0,0,7.01,1.22,8.23,
2/2/2026,2023,20240347,43531,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241180,44394,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241079,44815,22504,WESTFIELD GAS CORP,Natural Gas,INTRASTATE,INDIANA,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.15,
2/2/2026,2023,20241296,44520,22515,"NIPPON DYNAWAVE PACKAGING CO., LLC",Natural Gas,INTRASTATE,WASHINGTON,0,0,0,0,2.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.8,
2/2/2026,2023,20240327,44102,22605,WILCOX COUNTY GAS DISTRICT,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241275,44784,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241275,44784,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,MONTANA,0,0,0,0,7.43,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43,7.43,
2/2/2026,2023,20241275,44784,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,NORTH DAKOTA,0,0,0,0,9.32,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,9.32,
2/2/2026,2023,20241275,44784,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,SOUTH DAKOTA,0,0,0,0,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,4.25,
2/2/2026,2023,20241275,44784,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,WYOMING,0,0,0,0,1.76,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,1.76,
2/2/2026,2023,20240466,43653,22763,WISCONSIN GAS LLC DBA WE ENERGIES,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,47.74,47.74,0,0,0,0,0,0,0,0,0,0,0,0,0,47.74,47.74,
2/2/2026,2023,20240467,43654,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.52,
2/2/2026,2023,20240467,43654,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,55.99,55.99,0,0,0,0,0,0,0,0,0,0,0,0,0,55.99,55.99,
2/2/2026,2023,20240499,43687,22784,ALLIANT ENERGY - WISCONSIN POWER & LIGHT CO,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,4.93,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,4.93,
2/2/2026,2023,20240462,43649,22791,WISCONSIN PUBLIC SERVICE CORP,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,8.64,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64,8.64,
2/2/2026,2023,20240642,43837,22818,WOLVERINE POWER SUPPLY COOP INC,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240707,43906,22855,"FLINT HILLS RESOURCES, LC",Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0.97,0.97,0,0,0,0,0,0,0,0,0,0,0.97,0.97,
2/2/2026,2023,20240710,43910,22855,"FLINT HILLS RESOURCES, LC",Other Gas-Acetylene,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0.53,0.53,
2/2/2026,2023,20240709,43908,22855,"FLINT HILLS RESOURCES, LC",Other Gas-Off-Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,1.6,1.6,0,0,0,0,0,0,0,0,0,0,1.6,1.6,
2/2/2026,2023,20241005,44211,22917,WYOMING GAS CO,Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241017,44223,25000,ZIA NATURAL GAS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240061,43223,25110,EPCOR GAS TEXAS INC.,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,1.07,
2/2/2026,2023,20240562,43753,25146,"EQUISTAR CHEMICALS, L.P.",Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,1.949,1.949,0,0,0,0,0,0,0,0,0,0,0,0,0,1.949,1.949,
2/2/2026,2023,20240552,43745,25146,"EQUISTAR CHEMICALS, L.P.",Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240552,43745,25146,"EQUISTAR CHEMICALS, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240555,43746,25146,"EQUISTAR CHEMICALS, L.P.",Other Gas-Propylene Off-Gas,INTRASTATE,TEXAS,0,0,0,0,0.395,0.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.395,
2/2/2026,2023,20240753,43953,25160,MOBIL VANDERBILT-BEAUMONT PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0,9.75,0,0,0,9.75,0,9.75,
2/2/2026,2023,20240636,44660,26039,FLORIDA POWER & LIGHT CO,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.813,2.813,0,0,0,0,2.813,2.813,
2/2/2026,2023,20240249,46787,26085,"PLAINS MARKETING, L.P.",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240600,43793,26112,"VALERO REFINING-TEXAS, L.P.",Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0.433,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,0.433,
2/2/2026,2023,20240597,43790,26112,"VALERO REFINING-TEXAS, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240711,43911,26149,ALYESKA PIPELINE SERVICE CO,Natural Gas,INTRASTATE,ALASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,HAZOP-LOPA Blend
2/2/2026,2023,20240453,43640,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,90.44,90.44,0,0,0,0,0,0,0,0,0,0,0,0,0,90.44,90.44,
2/2/2026,2023,20241069,44278,30006,ENTERPRISE PELICAN PIPELINE L.P.,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7.2,
2/2/2026,2023,20240903,44105,30020,W & T OFFSHORE INC,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240227,43405,30024,SOUTH DAKOTA INTRASTATE PIPELINE CO.,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,
2/2/2026,2023,20240922,44124,30026,"BAY GAS STORAGE COMPANY, LLC",Natural Gas,INTRASTATE,ALABAMA,0,0,0,6.19,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,6.19,0,6.19,
2/2/2026,2023,20240744,43944,30028,"EGAN HUB STORAGE, LLC",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,1.83,1.83,0,0,0,0,0,0,0,0,0,0,1.83,1.83,
2/2/2026,2023,20240701,43899,30040,CITY OF GIRARD,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240193,46813,30052,NEVADA GOLD MINES,Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240261,43440,30054,KENTUCKY UTILITIES CO,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
