DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTHON4LESS,PARTHON6,PARTHON8,PARTHON10,PARTHON12,PARTHON14,PARTHON16,PARTHON18,PARTHON20,PARTHON22,PARTHON24,PARTHON26,PARTHON28,PARTHON30,PARTHON32,PARTHON34,PARTHON36,PARTHON38,PARTHON40,PARTHON42,PARTHON44,PARTHON46,PARTHON48,PARTHON52,PARTHON56,PARTHON58OVER,PARTHON_OTHER_PIPE_DETAIL,PARTHON_OTHER_PIPE_MILE_TOTAL,PARTHONTOTAL,PARTHOFF4LESS,PARTHOFF6,PARTHOFF8,PARTHOFF10,PARTHOFF12,PARTHOFF14,PARTHOFF16,PARTHOFF18,PARTHOFF20,PARTHOFF22,PARTHOFF24,PARTHOFF26,PARTHOFF28,PARTHOFF30,PARTHOFF32,PARTHOFF34,PARTHOFF36,PARTHOFF38,PARTHOFF40,PARTHOFF42,PARTHOFF44,PARTHOFF46,PARTHOFF48,PARTHOFF52,PARTHOFF56,PARTHOFF58OVER,PARTHOFF_OTHER_PIPE_DETAIL,PARTHOFF_OTHER_PIPE_MILE_TOTAL,PARTHOFFTOTAL
2/2/2026,2024,20250898,46723,14330,ORANGE & ROCKLAND UTILITY INC,Natural Gas,INTRASTATE,NEW YORK,0.015,0.045,0.025,0,0.002,0,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250833,45883,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,INDIANA,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250833,45883,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,KENTUCKY,9.3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250568,46633,14435,"OZARK GAS TRANSMISSION, L.L.C",Natural Gas,INTERSTATE,ARKANSAS,0.659,0,0,47.511,4.796,0,184.817,0,54.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,292.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250568,46633,14435,"OZARK GAS TRANSMISSION, L.L.C",Natural Gas,INTERSTATE,MISSOURI,0.145,0,7.646,0.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250568,46633,14435,"OZARK GAS TRANSMISSION, L.L.C",Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0.08,0,0,0,0,64.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,64.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250525,46869,15007,PACIFIC GAS & ELECTRIC CO,Natural Gas,INTRASTATE,CALIFORNIA,318.2,407.4,557.8,442.2,727.7,0.1,429,60.7,147.9,26.4,354.9,130.8,0,136.9,18.8,1017.2,522.7,0,0,301.4,0,0,0.1,0,0,0,,,5600.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250857,46905,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,IDAHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.023,118.256,0,0,113.859,0,0,0.004,0,0,0,,,232.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250857,46905,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,OREGON,0,0.008,0.217,0,83.802,0,22.797,0,24.402,0,0.002,0,0,0.02,0,0,363.617,0,0,342.359,0,0,0,0,0,0,,,837.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250857,46905,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,WASHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0.021,155.948,0,0,152.288,0,0,0,0,0,0,,,308.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251161,46224,15033,GREAT BASIN GAS TRANSMISSION COMPANY,Natural Gas,INTERSTATE,NEVADA,29.064,152.499,208.45,32.917,101.096,0,280.495,0,93.508,0,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,898.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251039,46095,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,61.21,67.72,48.6,35.22,64.84,0,113.18,18.56,99.21,235.52,108.06,113.81,0,272.47,0,0,6.67,0,0,0,0,0,0,0,0,0,,,1245.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251039,46095,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,5.82,18.76,16.08,2.01,42.66,0,31.27,0,37.3,91.03,132.84,29.43,0,385.31,0,0,24.75,0,0,0,0,0,0,0,0,0,,,817.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251039,46095,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,36.65,3.64,11.86,25.84,28.49,0,17.99,37.66,63.62,15.68,691.53,367.51,0,429.64,0,0,53.03,0,0,0,0,0,0,0,0,0,5-inch diameter: 10.2 miles.,10.2,1793.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251039,46095,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,MICHIGAN,13.96,8.08,4.7,0,151.67,0,8.5,0.19,60.7,43.53,11.11,81.12,0,6.72,0,0,0.01,0,0,0,0,0,0,0,0,0,,,390.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251039,46095,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,MISSOURI,71.03,65.62,77.02,56.61,48.81,0,25.55,7.66,0.09,254.17,121.7,177.06,0,261.63,0,0,0,0,0,0,0,0,0,0,0,0,,,1166.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251039,46095,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,OHIO,4.33,0.1,6.43,0.01,10.41,0,52,0,14.53,52.34,37.49,97.34,0,67.87,0,0,0,0,0,0,0,0,0,0,0,0,,,342.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251039,46095,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,13.99,1.45,3.88,1.83,34.74,0,48.3,0,98.9,63.66,52.8,73.12,0,40.8,0,0,0,0,0,0,0,0,0,0,0,0,,,433.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251039,46095,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,TEXAS,2.82,5.65,0.03,0.17,0,0,0,51.54,4.73,65.8,9.91,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,143.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251267,46344,15156,SINCLAIR TRANSPORTATION COMPANY,Natural Gas,INTRASTATE,WYOMING,0,0,3.32,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250293,45317,15208,PELICAN RESERVE PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,1.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250685,46696,15329,PEOPLES GAS LIGHT & COKE CO,Natural Gas,INTRASTATE,ILLINOIS,3.02,1.59,11.34,0.02,41.61,0,0.1,0,0.78,0,11.11,0,0,198.6,0,0,8.7,0,0,55.16,0,0,0,0,0,0,,,332.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250909,45963,15348,PEOPLES GAS SYSTEM INC,Natural Gas,INTRASTATE,FLORIDA,0,0.25,54.92,0,72.44,0,36.35,8.41,39.04,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,221.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251166,46229,15350,PEOPLES NATURAL GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,6.431,8.791,3.119,21.741,73.32,0.004,7.727,0,40.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,161.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250862,45913,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,ARKANSAS,72.95,331.51,272.19,63.35,93.61,0,29.95,11.37,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-inch diameter: 0.15 miles.,0.15,875.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250862,45913,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,COLORADO,25.24,106.14,16.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,147.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250862,45913,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,IOWA,130.3,39.94,0,0,0,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,177.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250862,45913,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,KANSAS,53.17,87.64,52.91,40.77,35.62,5.52,28.42,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,304.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250862,45913,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,NEBRASKA,975.61,220.59,85.62,0.02,31.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1313.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250862,45913,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,WYOMING,190.36,385.4,402.78,1.51,84.66,0,100.58,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1178.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250848,45899,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,MINNESOTA,1.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250848,45899,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,MISSISSIPPI,1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250848,45899,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,NEW MEXICO,6.639,5.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250848,45899,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,TEXAS,34.119,24.261,0.05,0,0.885,0,19.519,0,52.428,0,0,0,0,14.343,0,0,0,0,0,0,0,0,0,0,0,0,,,145.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250135,45152,15462,PECO ENERGY CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,1.2,0,2.7,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251392,46482,15469,PHILADELPHIA GAS WORKS,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0.01,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250844,45895,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Hydrogen Gas,INTRASTATE,TEXAS,0,0,14.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250845,45896,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Natural Gas,INTRASTATE,TEXAS,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250915,46894,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,NORTH CAROLINA,142.611,245.117,300.96,304.329,735.988,0,220.878,0.998,190.936,0,42.266,0,0,138.401,0,0,0.193,0,0,0,0,0,0,0,0,0,,,2322.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250915,46894,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,SOUTH CAROLINA,2.211,9.812,16.452,9.083,38.031,0,1.48,0,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,77.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250915,46894,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,TENNESSEE,0.228,0.587,5.546,0.048,24.394,0,5.859,0,24.711,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,61.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251044,46100,15589,PINE PIPELINE INC,Natural Gas,INTRASTATE,LOUISIANA,2.35,0,0,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250167,45185,15645,PLACID PIPELINE COMPANY LLC,Natural Gas,INTRASTATE,LOUISIANA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250125,45137,15652,"PLAINS, CITY OF",Natural Gas,INTRASTATE,TEXAS,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251284,46622,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,1.103,0,0.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251227,46301,15825,WESTLAKE US 2 LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251063,46119,15825,WESTLAKE US 2 LLC,Other Gas-Chlorine,INTRASTATE,LOUISIANA,0,2.81,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251326,46568,15931,PUBLIC SERVICE CO OF COLORADO,Natural Gas,INTRASTATE,COLORADO,355.3,438.6,441.6,172.8,187.5,0,148.7,0,79.1,0,164.5,9.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,,,1997.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251254,46330,15938,ENBRIDGE GAS NORTH CAROLINA,Natural Gas,INTRASTATE,NORTH CAROLINA,5.18,23.06,32.08,55.15,159.11,17.93,26.73,37.26,88.11,0,49.42,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,,,494.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250889,45942,15952,PUBLIC SERVICE ELECTRIC & GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0.3,0,0.9,0,18.4,0,2.9,0,11.7,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,53.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250460,45496,16667,ENERGY NORTH NATURAL GAS INC,Natural Gas,INTRASTATE,NEW HAMPSHIRE,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250451,45483,17090,RATON GAS TRANSMISSION CO,Natural Gas,INTERSTATE,COLORADO,0,0,13.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250451,45483,17090,RATON GAS TRANSMISSION CO,Natural Gas,INTERSTATE,NEW MEXICO,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2026,2024,20250452,45485,17540,ROANOKE GAS CO,Natural Gas,INTRASTATE,VIRGINIA,0,0,28.1,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2026,2024,20251212,46286,17570,ROCHESTER GAS & ELECTRIC CORP,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,1.5,0,49.73,0,6.06,3.19,37.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,98.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250860,45911,17620,ROCKY MOUNTAIN NATURAL GAS LLC,Natural Gas,INTRASTATE,COLORADO,22.06,169.22,142.15,121.19,58.19,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,512.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250808,45856,17681,ROSEBURG FOREST PRODUCTS CO,Natural Gas,INTRASTATE,OREGON,2.74,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250433,45465,18084,LIBERTY UTILITIES (ST. LAWRENCE GAS) CORP.,Natural Gas,INTRASTATE,NEW YORK,0.42,17.72,34.56,14.65,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,77.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251010,46065,18104,CPS ENERGY,Natural Gas,INTRASTATE,TEXAS,0,0,0.057,0,0,0,30.196,0,2.869,0,35.66,0,0,46.958,0,0,0,0,0,0,0,0,0,0,0,0,,,115.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250538,46746,18112,SAN DIEGO GAS & ELECTRIC CO,Natural Gas,INTRASTATE,CALIFORNIA,0,0,5,6,3,0,88,0,25,0,1,0,0,60,0,0,31,0,0,0,0,0,0,0,0,0,,,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251046,46102,18152,SEA ROBIN PIPELINE CO,Natural Gas,INTERSTATE,LOUISIANA,0.87,6.13,0,0,0,0.32,24.35,24.36,0.9,13.49,0,0,0,90.01,0,0,45.72,0,0,0,0,0,0,0,0,0,,,206.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251046,46102,18152,SEA ROBIN PIPELINE CO,Natural Gas,INTERSTATE,OCS-Gulf of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0.02,2.91,5.67,14.2,17.44,0,47.97,17.36,28.05,31.87,141.98,53.1,0,149.05,0,0,39.48,0,0,0,0,0,0,0,0,0,,,549.1
2/2/2026,2024,20250859,45910,18156,SEADRIFT PIPELINE LLC,Natural Gas,INTRASTATE,TEXAS,0.91,7.86,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250874,45926,18156,SEADRIFT PIPELINE LLC,Other Gas-Ethylene,INTRASTATE,TEXAS,44.74,2.02,37.3,0,54.69,92.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,231.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251137,46799,18273,SHELL PIPELINE CORP,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251377,46800,18273,SHELL PIPELINE CORP,Other Gas-Dry Gas,INTRASTATE,LOUISIANA,0,0,10.3,0,50.41,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,,,61.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251377,46800,18273,SHELL PIPELINE CORP,Other Gas-Dry Gas,INTRASTATE,TEXAS,0,1.47,8.27,0,35.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251330,46414,18308,NV Energy,Natural Gas,INTRASTATE,NEVADA,0.038,0,0,0,5.766,0,2.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250601,45641,18336,SIOUX CENTER MUNICIPAL GAS UTILITY,Natural Gas,INTRASTATE,IOWA,2.36,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250432,45464,18380,SOCORRO NATURAL GAS CO,Natural Gas,INTRASTATE,NEW MEXICO,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250640,45680,18388,SOMERSET GAS SERVICE,Natural Gas,INTRASTATE,KENTUCKY,0,0,53.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,53.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
